timestamp,sample_number,experiment_id,workload_id,workload_type,elapsed_seconds,cpu_percent,cpu_frequency_mhz,load_1m,cpu_core_avg,cpu_core_max,memory_percent,memory_used_mb,memory_available_mb,memory_cached_mb,swap_percent,swap_used_mb,disk_read_mbps,disk_write_mbps,disk_usage_percent,network_rx_mbps,network_tx_mbps,network_packets_sent,network_packets_recv,network_errors_in,network_errors_out,network_drops_in,network_drops_out,source_file
2026-08-23T11:50:17.429,292,EXP001,M001,memory_intensive,0.9965,8.3,4.0,3.54,8.39,27.6,27.8,2567.12,11822.0,0.0,19.4,396.38,0.0,0.0039,5.4,0.0176,0.0029,8384795,31622030,0,0,0,0,EXP001_M001_memory_intensive.csv
2026-08-23T11:50:18.428,293,EXP001,M001,memory_intensive,1.0,8.0,4.0,3.54,7.91,25.0,27.8,2562.44,11825.94,0.0,19.4,396.38,0.4023,0.0,5.4,0.0244,0.0,8384795,31622099,0,0,0,0,EXP001_M001_memory_intensive.csv
2026-08-23T11:50:19.427,294,EXP001,M001,memory_intensive,1.0,6.5,4.0,3.54,6.62,24.2,27.8,2557.67,11832.28,0.0,19.4,396.38,0.0,0.0,5.4,0.001,0.0,8384795,31622118,0,0,0,0,EXP001_M001_memory_intensive.csv
2026-08-23T11:50:20.426,295,EXP001,M001,memory_intensive,1.0,10.6,4.0,3.42,10.53,37.0,27.8,2553.75,11834.78,0.0,19.4,396.38,0.0469,0.0,5.4,0.0107,0.002,8384803,31622170,0,0,0,0,EXP001_M001_memory_intensive.csv
2026-08-23T11:50:21.432,296,EXP001,M001,memory_intensive,1.0063,5.3,4.0,3.42,5.31,20.0,27.8,2548.55,11833.64,0.0,19.4,396.38,0.0,0.0,5.4,0.0078,0.0,8384805,31622222,0,0,0,0,EXP001_M001_memory_intensive.csv
2026-08-23T11:50:22.425,297,EXP001,M001,memory_intensive,0.9937,7.9,4.0,3.42,7.87,19.2,28.2,2628.17,11763.69,0.0,19.4,396.38,1.2146,0.0,5.4,0.0088,0.0,8384805,31622260,0,0,0,0,EXP001_M001_memory_intensive.csv
2026-08-23T11:50:23.424,298,EXP001,M001,memory_intensive,1.0,4.8,4.0,3.42,4.8,12.1,28.1,2614.03,11779.11,0.0,19.4,396.38,0.0,0.0117,5.4,0.001,0.0,8384805,31622277,0,0,0,0,EXP001_M001_memory_intensive.csv
2026-08-23T11:50:24.422,299,EXP001,M001,memory_intensive,0.9986,1.7,4.0,3.42,1.72,7.1,28.1,2604.25,11780.31,0.0,19.4,396.38,0.266,0.0117,5.4,0.0186,0.001,8384809,31622351,0,0,0,0,EXP001_M001_memory_intensive.csv
2026-08-23T11:50:25.421,300,EXP001,M001,memory_intensive,0.9995,2.1,4.0,3.15,2.09,8.0,28.0,2596.25,11792.02,0.0,19.4,396.38,0.0,0.0,5.4,0.0049,0.001,8384814,31622379,0,0,0,0,EXP001_M001_memory_intensive.csv
2026-08-23T12:31:57.798,1,EXP001,S001,stress,0.031,33.3,4.0,2.96,35.0,66.7,60.0,7722.75,6552.88,0.0,19.4,396.38,0.0,0.0,5.4,0.1259,0.0315,8565570,32149640,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:31:58.778,2,EXP001,S001,stress,0.98,10.8,4.0,2.96,10.87,34.0,60.0,7723.41,6550.28,0.0,19.4,396.38,0.0,0.0,5.4,0.0189,0.006,8565609,32149725,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:31:59.778,3,EXP001,S001,stress,1.0,15.2,4.0,2.96,15.19,41.4,60.2,7753.39,6517.3,0.0,19.4,396.38,0.0,0.4648,5.4,0.0107,0.0127,8565639,32149788,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:00.778,4,EXP001,S001,stress,1.0,18.7,4.0,2.96,18.71,44.0,60.8,7858.05,6417.39,0.0,19.4,396.38,0.082,2.2813,5.4,0.0244,0.0137,8565679,32149899,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:01.778,5,EXP001,S001,stress,1.0,11.6,4.0,2.96,11.66,35.4,60.8,7860.38,6415.28,0.0,19.4,396.38,0.0,0.293,5.4,0.0068,0.0059,8565702,32149948,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:02.785,6,EXP001,S001,stress,1.0063,16.0,4.0,2.96,15.98,41.0,60.9,7861.11,6413.05,0.0,19.4,396.38,0.0,0.0039,5.4,0.0116,0.0087,8565749,32150037,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:03.778,7,EXP001,S001,stress,0.9937,17.4,4.0,2.96,17.37,43.4,60.8,7852.19,6425.44,0.0,19.4,396.38,0.0629,0.1258,5.4,0.0541,0.0167,8565822,32150223,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:04.777,8,EXP001,S001,stress,0.999,19.2,4.0,2.96,19.21,47.5,60.9,7857.8,6413.64,0.0,19.4,396.38,0.0352,0.5474,5.4,0.0342,0.0127,8565881,32150371,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:05.778,9,EXP001,S001,stress,1.001,18.0,4.0,2.97,18.0,44.4,61.7,7988.69,6282.7,0.0,19.4,396.38,0.0,3.0359,5.4,0.0039,0.0146,8565947,32150418,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:06.778,10,EXP001,S001,stress,1.0,16.5,4.0,2.97,16.56,46.5,60.7,7833.61,6436.91,0.0,19.4,396.38,0.0313,0.0469,5.4,0.0117,0.0049,8565978,32150486,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:07.784,11,EXP001,S001,stress,1.0056,16.3,4.0,2.97,16.36,40.4,61.0,7896.66,6382.14,0.0,19.4,396.38,4.7583,0.2641,5.4,0.0272,0.0097,8566019,32150604,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:08.778,12,EXP001,S001,stress,0.9944,68.5,4.0,2.97,68.54,87.9,62.9,8207.98,6081.38,0.0,19.4,396.38,83.8359,3.7477,5.4,0.0422,0.055,8566140,32150748,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:09.778,13,EXP001,S001,stress,1.0,51.0,4.0,2.97,50.93,75.8,64.2,8434.64,5873.56,0.0,19.4,396.38,62.3512,3.4101,5.4,0.04,0.0225,8566262,32150963,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:10.778,14,EXP001,S001,stress,1.0,20.3,4.0,3.05,20.41,49.0,63.9,8387.3,5919.8,0.0,19.4,396.38,1.2383,7.1366,5.4,0.0303,0.0186,8566343,32151114,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:11.778,15,EXP001,S001,stress,1.0,12.8,4.0,3.05,12.7,37.4,62.8,8222.88,6086.81,0.0,19.4,396.38,0.1094,0.0,5.4,0.0146,0.0313,8566426,32151228,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:12.780,16,EXP001,S001,stress,1.0013,14.4,4.0,3.05,14.49,38.4,62.6,8176.7,6133.98,0.0,19.4,396.38,1.2601,0.0039,5.4,0.0254,0.0283,8566523,32151334,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:13.778,17,EXP001,S001,stress,0.9987,12.4,4.0,3.05,12.43,36.0,62.6,8179.84,6123.28,0.0,19.4,396.38,0.395,0.6884,5.4,0.0078,0.0039,8566550,32151409,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:14.778,18,EXP001,S001,stress,1.0,9.4,4.0,3.05,9.47,31.3,61.7,8027.75,6277.91,0.0,19.4,396.38,0.0,0.0,5.4,0.042,0.0049,8566578,32151589,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:15.775,19,EXP001,S001,stress,0.9966,10.3,4.0,2.97,10.37,35.4,61.7,8027.75,6277.91,0.0,19.4,396.38,0.0,2.3517,5.4,0.0157,0.0039,8566600,32151673,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:16.775,20,EXP001,S001,stress,1.0,8.8,4.0,2.97,8.89,30.6,61.6,8018.41,6285.2,0.0,19.4,396.38,0.0313,0.0,5.4,0.0254,0.0029,8566617,32151799,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:17.782,21,EXP001,S001,stress,1.0072,8.6,4.0,2.97,8.55,28.7,61.5,8001.41,6304.31,0.0,19.4,396.38,0.0,0.0039,5.4,0.0126,0.0019,8566632,32151878,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:18.779,22,EXP001,S001,stress,0.9963,96.9,4.0,2.97,97.1,98.0,61.8,8048.28,6258.23,0.0,19.4,396.38,0.1451,0.0,5.4,0.0176,0.001,8566649,32151979,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:19.778,23,EXP001,S001,stress,0.9998,99.7,4.0,2.97,99.7,100.0,61.4,7992.09,6316.53,0.0,19.4,396.38,0.0,0.0,5.4,0.002,0.002,8566663,32152010,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:20.775,24,EXP001,S001,stress,0.996,99.6,4.0,3.69,99.6,100.0,61.4,7991.61,6318.59,0.0,19.4,396.38,0.0,0.0,5.4,0.0196,0.0078,8566688,32152117,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:21.777,25,EXP001,S001,stress,1.002,99.3,4.0,3.69,99.3,100.0,61.3,7968.47,6343.27,0.0,19.4,396.38,0.0,0.0,5.4,0.0068,0.0039,8566713,32152186,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:22.788,26,EXP001,S001,stress,1.0115,99.5,4.0,3.69,99.5,100.0,61.2,7963.22,6350.92,0.0,19.4,396.38,6.9974,0.0116,5.4,0.0377,0.0048,8566762,32152412,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:23.781,27,EXP001,S001,stress,0.9927,99.7,4.0,3.69,99.7,100.0,61.2,7951.58,6358.02,0.0,19.4,396.38,0.0,0.0,5.4,0.0059,0.003,8566780,32152456,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:24.780,28,EXP001,S001,stress,0.9989,99.8,4.0,3.69,99.8,100.0,61.0,7914.86,6395.94,0.0,19.4,396.38,0.0196,0.4771,5.4,0.0459,0.0049,8566805,32152659,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:25.779,29,EXP001,S001,stress,0.9987,99.4,4.0,4.35,99.4,100.0,61.0,7908.36,6396.28,0.0,19.4,396.38,0.0,0.0078,5.4,0.0156,0.002,8566820,32152743,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:26.779,30,EXP001,S001,stress,1.0008,99.3,4.0,4.35,99.3,100.0,60.9,7908.36,6398.02,0.0,19.4,396.38,0.0,0.0,5.4,0.0273,0.001,8566834,32152862,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:27.790,31,EXP001,S001,stress,1.0103,99.5,4.0,4.35,99.5,100.0,60.9,7906.72,6402.45,0.0,19.4,396.38,0.0,0.0,5.4,0.0271,0.0039,8566857,32152997,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:28.780,32,EXP001,S001,stress,0.99,99.3,4.0,4.35,99.3,100.0,60.9,7900.75,6408.75,0.0,19.4,396.38,0.0,0.0,5.4,0.0296,0.003,8566876,32153139,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:29.779,33,EXP001,S001,stress,0.9996,99.3,4.0,4.35,99.3,100.0,60.9,7897.64,6411.17,0.0,19.4,396.38,0.0,0.0,5.4,0.0293,0.0059,8566915,32153277,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:30.779,34,EXP001,S001,stress,0.9995,99.4,4.0,5.21,99.4,100.0,60.8,7894.77,6418.3,0.0,19.4,396.38,0.0,0.0,5.4,0.0401,0.0078,8566959,32153446,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:31.774,35,EXP001,S001,stress,0.9955,99.6,4.0,5.21,99.6,100.0,60.9,7901.91,6410.86,0.0,19.4,396.38,0.5062,0.2747,5.4,0.0235,0.0226,8567022,32153570,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:32.785,36,EXP001,S001,stress,1.0109,99.7,4.0,5.21,99.7,100.0,60.9,7902.58,6412.56,0.0,19.4,396.38,0.0,0.0039,5.4,0.027,0.0019,8567038,32153691,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:33.779,37,EXP001,S001,stress,0.9936,99.4,4.0,5.21,99.4,100.0,60.9,7902.64,6410.22,0.0,19.4,396.38,0.0393,1.2777,5.4,0.0157,0.0029,8567056,32153794,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:34.780,38,EXP001,S001,stress,1.0013,99.8,4.0,5.21,99.8,100.0,60.9,7903.11,6409.14,0.0,19.4,396.38,0.0312,0.0078,5.4,0.0244,0.002,8567074,32153914,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:35.780,39,EXP001,S001,stress,0.9995,99.4,4.0,5.75,99.4,100.0,60.9,7912.45,6403.08,0.0,19.4,396.38,0.0156,0.3791,5.4,0.0127,0.0029,8567095,32153993,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:36.780,40,EXP001,S001,stress,1.0006,99.9,4.0,5.75,99.9,100.0,61.3,7970.2,6343.0,0.0,19.4,396.38,0.0,0.0,5.4,0.0166,0.002,8567117,32154086,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:37.793,41,EXP001,S001,stress,1.0133,99.5,4.0,5.75,99.5,100.0,61.1,7942.95,6372.64,0.0,19.4,396.38,0.0154,0.2891,5.4,0.0135,0.0029,8567138,32154177,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:38.779,42,EXP001,S001,stress,0.9856,99.5,4.0,5.75,99.5,100.0,60.2,7781.22,6527.92,0.0,19.4,396.38,0.5905,0.7728,5.4,0.0248,0.0059,8567173,32154295,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:39.777,43,EXP001,S001,stress,0.9983,99.6,4.0,5.75,99.6,100.0,60.2,7781.16,6525.3,0.0,19.4,396.38,0.0,2.4535,5.4,0.0254,0.002,8567191,32154412,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:40.776,44,EXP001,S001,stress,0.9991,99.8,4.0,6.41,99.8,100.0,60.2,7786.8,6525.06,0.0,19.4,396.38,1.0987,2.1622,5.4,0.0205,0.002,8567215,32154522,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:41.778,45,EXP001,S001,stress,1.0018,99.6,4.0,6.41,99.6,100.0,60.1,7764.67,6544.97,0.0,19.4,396.38,0.0156,0.0,5.4,0.0224,0.0234,8567253,32154640,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:42.790,46,EXP001,S001,stress,1.012,99.6,4.0,6.41,99.6,100.0,60.0,7758.86,6553.09,0.0,19.4,396.38,0.0,0.0,5.4,0.0222,0.0029,8567280,32154750,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:43.776,47,EXP001,S001,stress,0.9856,99.3,4.0,6.41,99.3,100.0,59.9,7751.05,6564.89,0.0,19.4,396.38,0.0,0.0,5.4,0.0277,0.005,8567305,32154879,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:44.777,48,EXP001,S001,stress,1.0008,99.5,4.0,6.41,99.5,100.0,59.9,7746.89,6570.33,0.0,19.4,396.38,0.0,0.0,5.4,0.0332,0.0049,8567334,32155018,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:45.777,49,EXP001,S001,stress,1.0001,99.5,4.0,7.02,99.5,100.0,59.9,7742.7,6571.81,0.0,19.4,396.38,0.0,0.0039,5.4,0.0137,0.001,8567349,32155090,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:46.775,50,EXP001,S001,stress,0.9985,99.5,4.0,7.02,99.5,100.0,59.9,7740.19,6575.59,0.0,19.4,396.38,0.0,0.0,5.4,0.0196,0.0049,8567377,32155185,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:47.788,51,EXP001,S001,stress,1.0126,99.5,4.0,7.02,99.5,100.0,59.9,7738.27,6568.48,0.0,19.4,396.38,0.0,0.0039,5.4,0.0106,0.0039,8567405,32155262,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:48.779,52,EXP001,S001,stress,0.991,14.3,4.0,7.02,14.14,34.3,60.1,7774.41,6540.22,0.0,19.4,396.38,0.0,0.0,5.4,0.0207,0.001,8567420,32155363,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:49.775,53,EXP001,S001,stress,0.9966,8.8,4.0,7.02,8.88,26.5,59.9,7751.86,6564.97,0.0,19.4,396.38,0.0157,0.0,5.4,0.0216,0.0029,8567434,32155467,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:50.779,54,EXP001,S001,stress,1.0034,8.1,4.0,6.54,8.24,29.0,59.9,7741.12,6573.31,0.0,19.4,396.38,0.0,0.0,5.4,0.0243,0.0029,8567459,32155586,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:51.779,55,EXP001,S001,stress,1.0,8.8,4.0,6.54,8.67,29.0,59.9,7737.0,6574.55,0.0,19.4,396.38,0.0,0.0,5.4,0.0254,0.0068,8567482,32155695,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:52.783,56,EXP001,S001,stress,1.0043,8.5,4.0,6.54,8.54,26.3,59.9,7733.22,6576.25,0.0,19.4,396.38,0.0,0.0,5.4,0.0156,0.0068,8567509,32155772,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:53.779,57,EXP001,S001,stress,0.9957,8.8,4.0,6.54,8.83,28.0,59.9,7729.02,6577.11,0.0,19.4,396.38,0.0,0.0,5.4,0.0275,0.002,8567523,32155887,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:54.779,58,EXP001,S001,stress,1.0,8.5,4.0,6.54,8.55,26.3,59.8,7727.03,6580.19,0.0,19.4,396.38,0.0,0.0,5.4,0.0449,0.0059,8567591,32156191,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:55.779,59,EXP001,S001,stress,1.0,11.8,4.0,6.17,11.91,33.3,59.8,7727.03,6580.19,0.0,19.4,396.38,0.4063,0.5625,5.4,0.0244,0.0049,8567622,32156328,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:56.778,60,EXP001,S001,stress,0.9989,9.0,4.0,6.17,8.99,30.3,60.0,7758.75,6554.23,0.0,19.4,396.38,0.0078,0.0078,5.4,0.0264,0.0078,8567650,32156448,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:57.782,61,EXP001,S001,stress,1.0044,8.9,4.0,6.17,8.91,29.0,60.0,7763.42,6551.8,0.0,19.4,396.38,0.0,0.0,5.4,0.0253,0.0049,8567678,32156587,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:58.779,62,EXP001,S001,stress,0.9968,9.1,4.0,6.17,9.16,28.3,59.9,7753.03,6563.31,0.0,19.4,396.38,0.0157,0.0,5.4,0.0216,0.002,8567695,32156729,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:32:59.779,63,EXP001,S001,stress,1.0,8.6,4.0,6.17,8.72,28.3,59.9,7746.86,6566.47,0.0,19.4,396.38,0.0,0.0,5.4,0.0332,0.0078,8567729,32156865,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:00.779,64,EXP001,S001,stress,1.0,10.2,4.0,5.68,10.16,31.0,60.8,7890.36,6423.55,0.0,19.4,396.38,0.0664,0.0039,5.4,0.0332,0.0107,8567767,32157020,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:01.778,65,EXP001,S001,stress,0.9988,8.9,4.0,5.68,8.94,30.3,60.7,7878.25,6433.97,0.0,19.4,396.38,0.1251,0.176,5.4,0.0323,0.0059,8567801,32157168,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:02.785,66,EXP001,S001,stress,1.0074,12.1,4.0,5.68,12.14,32.7,60.4,7825.7,6483.89,0.0,19.4,396.38,0.0,0.0039,5.4,0.0204,0.0019,8567813,32157266,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:03.779,67,EXP001,S001,stress,0.9939,31.3,4.0,5.68,31.49,68.4,64.3,8027.31,5843.42,0.0,19.4,396.38,0.0511,1.2931,5.4,0.0305,0.0079,8567838,32157399,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:04.774,68,EXP001,S001,stress,0.9953,46.3,4.0,5.68,46.2,80.8,64.2,7993.08,5861.3,0.0,19.4,396.38,14.604,0.1374,5.4,0.0157,0.002,8567853,32157475,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:05.774,69,EXP001,S001,stress,0.9997,35.4,4.0,5.7,35.53,73.7,66.3,7499.17,5516.22,0.0,19.4,396.38,7.7602,0.0352,5.4,0.043,0.0078,8567897,32157618,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:06.777,70,EXP001,S001,stress,1.0032,43.4,4.0,5.7,43.43,69.7,69.7,7098.67,4956.61,0.0,19.4,396.38,9.5826,2.0287,5.4,0.0389,0.0088,8567931,32157736,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:07.781,71,EXP001,S001,stress,1.0033,16.1,4.0,5.7,16.14,42.4,69.6,7090.84,4988.09,0.0,19.4,396.38,0.7631,0.9656,5.4,0.5334,0.0107,8568014,32158301,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:08.779,72,EXP001,S001,stress,0.9984,20.5,4.0,5.7,20.5,48.0,69.7,7132.77,4970.58,0.0,19.4,396.38,0.1174,0.0822,5.4,0.0098,0.0039,8568034,32158389,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:09.774,73,EXP001,S001,stress,0.9952,14.6,4.0,5.7,14.66,33.7,69.7,7142.33,4968.53,0.0,19.4,396.38,1.2011,2.5984,5.4,0.0167,0.002,8568045,32158496,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:10.776,74,EXP001,S001,stress,1.0016,17.8,4.0,5.33,17.88,41.4,69.6,7138.73,4986.75,0.0,19.4,396.38,0.3159,3.935,5.4,0.0078,0.0088,8568082,32158576,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:11.779,75,EXP001,S001,stress,1.0031,17.4,4.0,5.33,17.5,37.0,69.6,7147.45,4980.22,0.0,19.4,396.38,0.8217,0.4089,5.4,0.0341,0.0107,8568116,32158747,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:12.785,76,EXP001,S001,stress,1.0063,21.5,4.0,5.33,21.49,45.0,69.3,7160.8,5028.62,0.0,19.4,396.38,10.1627,0.4542,5.4,0.0126,0.0039,8568142,32158832,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:13.779,77,EXP001,S001,stress,0.9937,17.6,4.0,5.33,17.56,41.4,69.3,7159.8,5028.38,0.0,19.4,396.38,0.3813,0.0786,5.4,0.0246,0.001,8568156,32158940,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:14.779,78,EXP001,S001,stress,1.0,10.5,4.0,5.33,10.45,33.3,69.4,7172.03,5014.84,0.0,19.4,396.38,0.0,0.0,5.4,0.0195,0.0098,8568180,32159032,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:15.775,79,EXP001,S001,stress,0.9955,15.0,4.0,5.33,14.99,41.4,69.2,7162.34,5044.86,0.0,19.4,396.38,6.5999,2.7977,5.4,0.0432,0.0265,8568249,32159196,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:16.779,80,EXP001,S001,stress,1.0045,14.5,4.0,5.06,14.63,38.0,69.6,7236.17,4983.53,0.0,19.4,396.38,0.1672,0.4628,5.4,0.0418,0.0525,8568387,32159362,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:17.783,81,EXP001,S001,stress,1.004,24.5,4.0,5.06,24.59,56.6,69.4,7246.47,5017.0,0.0,19.4,396.38,2.2917,0.7976,5.4,0.0545,0.037,8568508,32159554,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:18.779,82,EXP001,S001,stress,0.996,24.5,4.0,5.06,24.56,52.0,68.6,7126.84,5148.67,0.0,19.4,396.38,16.6559,1.3177,5.4,0.0078,0.002,8568527,32159610,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:19.778,83,EXP001,S001,stress,0.999,23.5,4.0,5.06,23.46,46.5,68.8,7175.41,5105.0,0.0,19.4,396.38,0.0,0.0039,5.4,0.0156,0.002,8568540,32159690,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:20.779,84,EXP001,S001,stress,1.001,11.8,4.0,5.06,11.86,33.7,68.5,7136.08,5156.55,0.0,19.4,396.38,2.0643,0.757,5.4,0.0137,0.0029,8568563,32159761,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:21.775,85,EXP001,S001,stress,0.9956,11.8,4.0,4.73,11.85,35.0,68.5,7137.22,5155.78,0.0,19.4,396.38,0.2982,0.1726,5.4,0.0922,0.0128,8568614,32159941,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:22.785,86,EXP001,S001,stress,1.0107,19.6,4.0,4.73,19.76,41.0,69.2,7310.61,5051.8,0.0,19.4,396.38,16.2749,9.5308,5.4,0.0676,0.0106,8568669,32160097,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:23.779,87,EXP001,S001,stress,0.9937,12.3,4.0,4.73,12.21,37.4,68.8,7238.02,5119.44,0.0,19.4,396.38,5.5229,0.0825,5.4,0.0383,0.0029,8568690,32160258,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:24.778,88,EXP001,S001,stress,0.9988,12.9,4.0,4.73,12.98,37.4,68.2,7163.97,5210.28,0.0,19.4,396.38,2.8471,0.2112,5.4,0.0244,0.0039,8568712,32160385,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:25.778,89,EXP001,S001,stress,0.9998,9.8,4.0,4.73,9.8,28.3,68.2,7171.38,5207.14,0.0,19.4,396.38,0.0313,0.0234,5.4,0.044,0.0078,8568738,32160561,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:26.779,90,EXP001,S001,stress,1.0014,8.1,4.0,4.52,8.09,26.3,67.9,7129.48,5252.84,0.0,19.4,396.38,0.0,0.0,5.4,0.0146,0.0049,8568764,32160647,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:27.785,91,EXP001,S001,stress,1.0063,9.9,4.0,4.52,9.98,31.0,68.3,7183.75,5201.17,0.0,19.4,396.38,0.3571,0.0,5.4,0.0272,0.0029,8568781,32160781,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:28.779,92,EXP001,S001,stress,0.9937,8.3,4.0,4.52,8.29,26.5,67.9,7131.31,5251.77,0.0,19.4,396.38,0.0314,0.0,5.4,0.0039,0.001,8568795,32160812,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:29.779,93,EXP001,S001,stress,1.0,9.5,4.0,4.52,9.5,32.7,68.4,7206.25,5174.5,0.0,19.4,396.38,0.0391,0.0,5.4,0.04,0.002,8568807,32160968,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:30.779,94,EXP001,S001,stress,1.0,8.8,4.0,4.52,8.86,25.5,68.4,7206.25,5174.5,0.0,19.4,396.38,0.0391,1.0273,5.4,0.0088,0.0029,8568824,32161008,0,0,0,0,EXP001_S001_stress.csv
2026-08-23T12:33:31.777,95,EXP001,S001,stress,0.9981,8.0,4.0,4.31,8.14,28.0,67.8,7125.34,5268.25,0.0,19.4,396.38,0.0,0.0,5.4,0.0176,0.0068,8568846,32161092,0,0,0,0,EXP001_S001_stress.csv
